index,Image,X,Y,Z,Score,longitude,latitude,dTime,outtime
67,PR_20100604_072330_246_LC16.tif,-487.80881525952105,92.95726013969391,56.2913321490885,0.98114634,147.224556938001,-43.615663177030605,3626.4109999999996,919.0969999999993
68,PR_20100604_072331_250_LC16.tif,-487.674567263644,91.97603669417481,56.353566506449795,0.95601815,147.22455860020398,-43.6156720086358,3627.415,920.1009999999997
69,PR_20100604_072357_260_LC16.tif,-487.417982413685,94.2363392157596,56.434016365333996,0.9056388000000001,147.224561780859,-43.6156516649148,3653.425,946.1109999999999
70,PR_20100604_072418_252_LC16.tif,-480.88853786527295,100.169181924796,55.97331521329129,0.9376870999999999,147.22464267403,-43.6155982705124,3674.417,967.1029999999996
71,PR_20100604_072419_256_LC16.tif,-480.90984060445504,100.789579765689,55.833217389314,0.9242690999999998,147.22464241068002,-43.61559268659779,3675.421,968.1069999999995
72,PR_20100604_072420_276_LC16.tif,-480.021924351239,101.03130150394001,55.6340503829564,0.8867676,147.22465341054502,-43.6155905115501,3676.441,969.1269999999995
73,PR_20100604_072420_276_LC16.tif,-480.947297258828,101.371868634666,55.9041968758296,0.83161354,147.22464194717801,-43.61558744567329,3676.441,969.1269999999995
74,PR_20100604_072421_263_LC16.tif,-479.72206067801596,101.891167109888,56.62128567686621,0.83637387,147.224657126067,-43.615582772509,3677.428,970.1139999999996
75,PR_20100604_072620_275_LC16.tif,-486.67680971014295,96.31590882980171,56.1382550055219,0.9922748,147.224570964506,-43.6156329481997,3796.44,1089.1259999999997
76,PR_20100604_072621_278_LC16.tif,-486.49668356950303,95.63703814680409,56.072082058615706,0.99265665,147.224573195329,-43.6156390585038,3797.4429999999998,1090.1289999999995
77,PR_20100604_072622_281_LC16.tif,-486.25113770580003,94.9081719804392,56.3635920972783,0.9293604999999999,147.224576236539,-43.61564561883579,3798.446,1091.1319999999996
78,PR_20100604_072623_285_LC16.tif,-488.098047031754,94.6527788008696,56.1563990281814,0.8233971999999999,147.22455335647498,-43.61564791629829,3799.45,1092.1359999999995
79,PR_20100604_072624_288_LC16.tif,-487.792738234905,93.85305254809151,56.448240420812596,0.8736294,147.224557137973,-43.6156551144472,3800.453,1093.1389999999997
80,PR_20100604_072625_265_LC16.tif,-487.564449947119,93.23226801341559,56.360638992717,0.95678777,147.224559965489,-43.615660701977795,3801.43,1094.1159999999995
81,PR_20100604_072632_289_LC16.tif,-489.523044407403,93.39145598663141,55.6451880968812,0.94380003,147.22453570221901,-43.6156592679194,3808.454,1101.1399999999999
82,PR_20100604_072633_266_LC16.tif,-489.581411591697,92.87464065051209,55.61753798553679,0.9687405000000001,147.224534978689,-43.6156639194858,3809.4309999999996,1102.1169999999993
83,PR_20100604_072634_270_LC16.tif,-489.617816945617,92.29592605651881,55.5974786678847,0.954564,147.224534527169,-43.6156691281918,3810.435,1103.1209999999996
84,PR_20100604_072652_279_LC16.tif,-487.922356402956,93.17816947364109,56.36971277113621,0.8781824,147.224555531632,-43.615661188658294,3828.4440000000004,1121.13
85,PR_20100604_072653_303_LC16.tif,-488.163059070616,93.932565296107,56.1315947644393,0.99392843,147.224552550445,-43.6156543985489,3829.468,1122.1539999999995
86,PR_20100604_072659_276_LC16.tif,-487.301285667452,94.77324901608691,56.390978978687,0.9756939,147.224563227002,-43.6156468325258,3835.441,1128.1269999999995
87,PR_20100604_072659_276_LC16.tif,-486.66885927592597,95.1650021314089,56.1938093926238,0.9593434000000001,147.224571061962,-43.61564330695911,3835.441,1128.1269999999995
88,PR_20100604_072700_296_LC16.tif,-487.118446769486,95.54546504158729,56.062502017286995,0.9919355,147.224565492737,-43.6156398823027,3836.461,1129.1469999999995
89,PR_20100604_072701_283_LC16.tif,-487.057513911866,96.25228027159929,56.1304748124477,0.97981346,147.22456624822,-43.615633520640706,3837.448,1130.1339999999996
90,PR_20100604_072722_276_LC16.tif,-481.38014837190997,102.14025399678002,55.6115686787109,0.9401851000000001,147.224636585632,-43.61558052952889,3858.441,1151.1269999999995
91,PR_20100604_072736_297_LC16.tif,-477.597580172741,106.417892792701,57.97030307947411,0.9798695,147.224683448467,-43.6155420310065,3872.462,1165.1479999999997
92,PR_20100604_072737_275_LC16.tif,-477.393994354182,107.016851479555,57.8120674700673,0.9752905999999999,147.224685971047,-43.6155366401996,3873.44,1166.1259999999997
93,PR_20100604_072738_278_LC16.tif,-477.2417395176099,107.44840342201401,57.958854090901696,0.96254104,147.224687857584,-43.6155327561069,3874.4429999999998,1167.1289999999995
94,PR_20100604_072739_281_LC16.tif,-476.959674987917,107.744805569001,57.858406964790795,0.9095103000000001,147.224691352103,-43.61553008851521,3875.446,1168.1319999999996
95,PR_20100604_072822_296_LC16.tif,-472.00792086311503,111.15430358108999,57.6718852653704,0.88993573,147.224752698148,-43.615499404427005,3918.461,1211.1469999999995
96,PR_20100604_072901_319_LC16.tif,-482.185072065167,103.22437757323999,56.6158588666883,0.9164303,147.22462661507402,-43.6155707713365,3957.4840000000004,1250.17
97,PR_20100604_072902_325_LC16.tif,-482.273343360075,103.00779076597401,56.739392021087504,0.9529584999999999,147.224625521362,-43.6155727206724,3958.49,1251.1759999999995
98,PR_20100604_072903_305_LC16.tif,-482.368347862321,102.781609163524,55.9087236925834,0.85092074,147.22462434423,-43.61557475636211,3959.47,1252.1559999999995
99,PR_20100604_072916_297_LC16.tif,-485.99893057962095,99.2908838542119,56.2432813045477,0.8309545,147.22457936486,-43.6156061723317,3972.462,1265.1479999999997
100,PR_20100604_072917_300_LC16.tif,-485.941767737138,98.79199715276042,56.2867071536444,0.9417203000000002,147.224580072555,-43.61561066260679,3973.465,1266.1509999999998
101,PR_20100604_072925_322_LC16.tif,-489.33478265935304,96.95080701999771,55.5858265443164,0.8692110000000001,147.224538037657,-43.6156272320471,3981.487,1274.1729999999998
102,PR_20100604_072926_328_LC16.tif,-489.287676153558,96.85785021317791,55.67653329120271,0.8876873,147.224538621136,-43.615628068737294,3982.493,1275.1789999999996
103,PR_20100604_072927_308_LC16.tif,-489.120147593952,96.5148845055212,55.6238013500575,0.9605368000000001,147.224540696199,-43.6156311557156,3983.473,1276.1589999999997
104,PR_20100604_072928_311_LC16.tif,-488.88987972297895,96.0542696023699,55.7151393365907,0.97605795,147.22454354838,-43.615635301638605,3984.4759999999997,1277.1619999999994
105,PR_20100604_072929_288_LC16.tif,-488.63246059430395,95.4591964130488,56.0696833420887,0.95920616,147.22454673679502,-43.61564065777329,3985.453,1278.1389999999997
106,PR_20100604_072930_303_LC16.tif,-488.367118940714,94.9498220606999,56.1683525143454,0.86305124,147.22455002343398,-43.6156452425793,3986.468,1279.1539999999995
107,PR_20100604_072931_309_LC16.tif,-489.75062467792395,95.09843190708759,55.7489080992425,0.8889893,147.224532884459,-43.6156439041057,3987.474,1280.1599999999999
108,PR_20100604_072935_309_LC16.tif,-490.73723499848296,93.87763490855171,55.6093588086939,0.85241127,147.22452066105302,-43.615654891259396,3991.474,1284.1599999999999
109,PR_20100604_072936_342_LC16.tif,-490.64002111305496,93.7818877271175,55.658127925843104,0.9170939,147.224521865269,-43.6156557530975,3992.507,1285.1929999999998
110,PR_20100604_072937_289_LC16.tif,-490.629423483586,93.84613158974241,55.63288853042,0.95742637,147.224521996612,-43.6156551748765,3993.454,1286.1399999999999
111,PR_20100604_072940_299_LC16.tif,-491.72532714623395,94.58828858256159,54.593235782715595,0.9820188,147.22450842103999,-43.615648494358,3996.4640000000004,1289.15
112,PR_20100604_072941_303_LC16.tif,-491.78591135062004,94.36732766212471,54.5858120971105,0.97976774,147.224507670311,-43.6156504830803,3997.468,1290.1539999999995
113,PR_20100604_072942_306_LC16.tif,-491.785403905581,94.0395998319095,54.8415233775023,0.9207825999999999,147.2245076763,-43.61565343280029,3998.4709999999995,1291.1569999999992
114,PR_20100604_072948_318_LC16.tif,-491.70186689270895,95.0558726181827,54.358037721243704,0.9266593000000001,147.224508712094,-43.6156442858759,4004.4829999999997,1297.1689999999994
115,PR_20100604_073020_305_LC16.tif,-483.580536377367,103.185907211773,56.8112084176814,0.9626440999999999,147.224609327807,-43.6155711166851,4036.47,1329.1559999999995
116,PR_20100604_073049_306_LC16.tif,-475.355015359954,110.742605890811,57.5439124341586,0.9124462999999999,147.22471123350002,-43.615503107790396,4065.4709999999995,1358.1569999999992
117,PR_20100604_073050_313_LC16.tif,-475.27786128296503,111.174416708288,57.7859603756971,0.9856801,147.22471218967502,-43.615499221319396,4066.478,1359.1639999999998
118,PR_20100604_073051_305_LC16.tif,-475.28544629861295,111.727127876471,57.8460230448759,0.93741184,147.22471209619601,-43.61549424662871,4067.47,1360.1559999999995
119,PR_20100604_073054_315_LC16.tif,-472.733740470165,113.08389717075899,57.7517875757446,0.9358051,147.224743708276,-43.6154820366282,4070.48,1363.1659999999997
120,PR_20100604_073055_319_LC16.tif,-472.720785170753,113.56451052685301,57.476597280513296,0.9172065999999999,147.22474386918802,-43.6154777108681,4071.4840000000004,1364.17
121,PR_20100604_073056_322_LC16.tif,-472.436795512359,114.17982163106899,57.6775702580354,0.8689708,147.22474738782802,-43.6154721729307,4072.487,1365.1729999999998
122,PR_20100604_073102_340_LC16.tif,-472.714038648347,112.98373052509199,57.7721450642127,0.8937196,147.224743952257,-43.6154829381923,4078.505,1371.1909999999998
123,PR_20100604_073103_320_LC16.tif,-473.07163155139006,113.002138567516,57.719644003277594,0.909449,147.224739522362,-43.6154827722834,4079.485,1372.1709999999998
124,PR_20100604_073104_353_LC16.tif,-473.231696909159,113.005691099255,57.681653723005,0.9477095999999999,147.224737539453,-43.6154827402071,4080.518,1373.2039999999997
125,PR_20100604_073105_300_LC16.tif,-473.49627253562795,113.078173769812,57.6187164572666,0.9344264999999999,147.224734261917,-43.6154820876575,4081.465,1374.1509999999998
126,PR_20100604_073128_326_LC16.tif,-478.13732094153397,110.139120934218,58.0544366295724,0.91708666,147.224676765364,-43.6155085376859,4104.491,1397.1769999999997
127,PR_20100604_073149_340_LC16.tif,-482.46440667249396,105.25798233543001,56.742258179721404,0.9387039,147.224623156446,-43.6155524676631,4125.505,1418.1909999999998
128,PR_20100604_073156_317_LC16.tif,-483.909060138429,103.875713022228,56.419792939390604,0.9007282,147.22460525862,-43.615564907863394,4132.482,1425.1679999999997
129,PR_20100604_073157_320_LC16.tif,-483.971262852429,103.485678920205,56.4959394141373,0.9528846,147.224604487694,-43.6155684183312,4133.485,1426.1709999999994
130,PR_20100604_073158_323_LC16.tif,-484.049437246696,102.896033665329,56.80484221915461,0.99123174,147.22460351873002,-43.6155737253921,4134.488,1427.174
131,PR_20100604_073159_354_LC16.tif,-484.004271542761,102.248180489748,56.873530968701296,0.9046108,147.224604077671,-43.615579556434405,4135.519,1428.205
132,PR_20100604_073213_322_LC16.tif,-487.78108425420095,99.9460997969264,56.12087689079921,0.94175684,147.224557287836,-43.6156002738853,4149.487,1442.1729999999998
